Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
23:27:37:56.280,61,0.0000000000,0.0000000000,0.2615010738,0.0000000000,0.1003828421,0.2004400343,0.2180293202,0.0000000000,0.0000000000,0.0000000000,0.1442554593,0.1013956591,0.2004308552,0.2180584073,0.0122822635,0.0000000000,0.0064767255,0.0311355889,0.0379949287,0.0167200603,0.0405607931,0.0158738587,0.0000000000,0.0070086196,0.0164888948,0.0000000000,0.0000000000,0.0159942247,0.0150314942,0.0410541669,0.0392195843,0.0322079286,0.0144808907,0.0757250562,0.0535621382,0.0282970667,0.0287093390,0.0335903093,0.0289869886,0.0155080119,0.0157568585,0.0344132520,0.0340510160,0.0687840357,0.0000000000,0.0000000000,0.0137721887,0.0853376389,0.0848324820,0.0629985109,0.0688142851,0.0000000383,0.1197144762,-0.1154562458,-0.0186766945,0.0880342051,-0.0444143079,-0.0039074789,0.1595873982,-0.0443643779,-0.0070544928
23:27:37:57.279,61,0.0000000000,0.0000000000,0.2450846136,0.0000000000,0.1121142879,0.2000390738,0.2197947800,0.0000000000,0.0000000000,0.0000000000,0.1277078837,0.1131493673,0.2000304163,0.2198311090,0.0122688459,0.0000000000,0.0057460144,0.0312335566,0.0380924940,0.0167103764,0.0410017446,0.0158917215,0.0000000000,0.0074626878,0.0169063937,0.0000000000,0.0000000000,0.0157624092,0.0148309376,0.0406319052,0.0387224928,0.0323284790,0.0145319710,0.0759588555,0.0535021387,0.0281663164,0.0285963994,0.0334430896,0.0289224274,0.0155050671,0.0157244690,0.0287361294,0.0284375306,0.0688947961,0.0000000000,0.0000000000,0.0138562145,0.0846489444,0.0843439549,0.0627555326,0.0682258233,0.0000000396,0.1059476435,-0.1158916801,-0.0168624390,0.0779170692,-0.0495210998,-0.0038577705,0.1495332420,-0.0494716018,-0.0073759952
23:27:37:58.279,61,0.0000000000,0.0000000000,0.2054272443,0.0000000000,0.1108618453,0.1993148625,0.2237253934,0.0000000000,0.0000000000,0.0000000000,0.0870539397,0.1116951853,0.1993079036,0.2237758636,0.0122002782,0.0000000000,0.0049724756,0.0312269311,0.0380667374,0.0165878590,0.0413306244,0.0159975737,0.0000000000,0.0078119333,0.0171719231,0.0000000000,0.0000000000,0.0155380946,0.0146304071,0.0401552357,0.0381685197,0.0323282033,0.0145466682,0.0759565234,0.0532967597,0.0279275738,0.0283706132,0.0332285091,0.0288018323,0.0154495621,0.0156349409,0.0233718455,0.0231601987,0.0690250248,0.0000000000,0.0000000000,0.0138810361,0.0830693990,0.0837014243,0.0622607172,0.0660787523,0.0000000338,0.0929245427,-0.1161882430,-0.0153273186,0.0531150252,-0.0488050990,-0.0025931187,0.1253407896,-0.0487553775,-0.0060998085
23:27:37:59.279,61,0.0000000000,0.0000000000,0.1468345225,0.0000000000,0.0786251053,0.1957491338,0.2246870548,0.0000000000,0.0000000000,0.0000000000,0.0271050371,0.0790483952,0.1957508326,0.2247452289,0.0120937284,0.0000000000,0.0040740017,0.0312608853,0.0380944535,0.0164999459,0.0417673327,0.0161190629,0.0000000000,0.0077503538,0.0173461419,0.0000000000,0.0000000000,0.0153105380,0.0144263599,0.0397467688,0.0376488864,0.0322147682,0.0145447068,0.0758447722,0.0530024208,0.0276158787,0.0280751288,0.0330063142,0.0286976378,0.0153817302,0.0155442590,0.0176992584,0.0175465513,0.0694455504,0.0000000000,0.0000000000,0.0138795422,0.0809153691,0.0829972699,0.0616322644,0.0637646616,0.0000000292,0.0796080232,-0.1171010509,-0.0124928178,0.0165476762,-0.0344960913,-0.0005710305,0.0896431953,-0.0344450250,-0.0030848386
23:27:38:00.278,61,0.0000000000,0.0000000000,0.1405674964,0.0000000000,0.0847529322,0.1940125227,0.2251803875,0.0000000000,0.0000000000,0.0000000000,0.0208850410,0.0851756260,0.1940220743,0.2252465189,0.0119688567,0.0000000000,0.0029164555,0.0312833413,0.0380922481,0.0163848549,0.0422955938,0.0163019430,0.0000000000,0.0076125572,0.0174270719,0.0000000000,0.0000000000,0.0150888031,0.0142265707,0.0393440127,0.0371321104,0.0320616178,0.0145360483,0.0757219940,0.0526950359,0.0273004174,0.0277756266,0.0327094570,0.0285214949,0.0152616026,0.0153998807,0.0123994686,0.0122476975,0.0700116381,0.0000000000,0.0000000000,0.0138784228,0.0785577670,0.0820845366,0.0608132631,0.0614911914,0.0000000190,0.0674066469,-0.1186968014,-0.0095801707,0.0127491364,-0.0371678993,-0.0004740640,0.0858089551,-0.0371170677,-0.0031825209
23:27:38:01.278,61,0.0000000000,0.0000000000,0.1089804769,0.0000000000,0.0804953128,0.1931473166,0.2254429460,0.0000000000,0.0000000000,0.0108638331,0.0000000000,0.0807888731,0.1931618452,0.2255154401,0.0118190208,0.0000000000,0.0018097023,0.0313264132,0.0381342396,0.0162689220,0.0428444110,0.0165430326,0.0000000000,0.0073546106,0.0173178259,0.0000000000,0.0000000000,0.0148770083,0.0140306810,0.0389722995,0.0366427340,0.0318634212,0.0145026632,0.0755449533,0.0523689725,0.0269390177,0.0274344236,0.0324620195,0.0283862296,0.0151535515,0.0152662080,0.0086332168,0.0084901322,0.0705278963,0.0000000000,0.0000000000,0.0138236200,0.0772837102,0.0814088508,0.0601282828,0.0600278303,0.0000000159,0.0547138751,-0.1203160509,-0.0063632880,-0.0066322153,-0.0352515653,0.0002338912,0.0665312856,-0.0352006108,-0.0023411773
23:27:38:02.277,61,0.0000000000,0.0000000000,0.1003351063,0.0000000000,0.0679272562,0.1917677224,0.2260557115,0.0000000000,0.0000000000,0.0198741239,0.0000000000,0.0681679398,0.1917931288,0.2261320204,0.0116517628,0.0000000000,0.0003675905,0.0313418657,0.0381328836,0.0160537343,0.0431734435,0.0166476313,0.0000000000,0.0070427237,0.0173846595,0.0000000000,0.0000000000,0.0146738300,0.0138434833,0.0386052541,0.0361561030,0.0315762162,0.0144666554,0.0749570280,0.0517808795,0.0264931731,0.0270158742,0.0321950540,0.0282253511,0.0149699626,0.0150685599,0.0058856052,0.0057378784,0.0708372816,0.0000000000,0.0000000000,0.0137125337,0.0753181502,0.0804582462,0.0593294129,0.0584277697,0.0000000147,0.0396839790,-0.1210414693,-0.0023875991,-0.0121350428,-0.0297460631,0.0003610673,0.0612642802,-0.0296945795,-0.0018186118
23:27:38:03.277,61,0.0000000000,0.0000000000,0.1007672176,0.0000000000,0.0833028629,0.1894251853,0.2350855172,0.0000000000,0.0000000000,0.0194208995,0.0000000000,0.0835717916,0.1894653291,0.2351527959,0.0114650819,0.0009416908,0.0000000000,0.0313390717,0.0380950309,0.0158243645,0.0435533077,0.0168258399,0.0000000000,0.0066578765,0.0172358155,0.0000000000,0.0000000000,0.0144536989,0.0136354426,0.0382248946,0.0356736109,0.0312163401,0.0144062145,0.0743669942,0.0512163974,0.0260203928,0.0265620481,0.0318330191,0.0279718842,0.0147446459,0.0148238130,0.0009729108,0.0008266987,0.0712570399,0.0000000000,0.0000000000,0.0135872532,0.0721385404,0.0777129009,0.0578422174,0.0564259626,0.0000000163,0.0237276033,-0.1221209839,0.0016946868,-0.0118556647,-0.0364676341,0.0004325297,0.0615144745,-0.0364166349,-0.0022397244
23:27:38:04.276,61,0.0000000000,0.0000000000,0.0938593820,0.0000000000,0.0949132219,0.1837646216,0.2448993772,0.0000000000,0.0000000000,0.0261816811,0.0000000000,0.0951730013,0.1838200688,0.2449580580,0.0112542948,0.0020649715,0.0000000000,0.0313482434,0.0380762145,0.0156164300,0.0439954773,0.0170370899,0.0000000000,0.0062627168,0.0169210602,0.0000000000,0.0000000000,0.0142278038,0.0134186978,0.0379124433,0.0352685228,0.0307749938,0.0143141598,0.0735807493,0.0505605824,0.0254993718,0.0260553602,0.0314522497,0.0276932605,0.0144957034,0.0145518798,0.0000000000,0.0000000000,0.0716630071,0.0031464323,0.0032953871,0.0134291034,0.0692024156,0.0746399686,0.0564444028,0.0546082743,0.0000000116,0.0096488874,-0.1214214638,0.0052401116,-0.0159796905,-0.0415323637,0.0006640279,0.0572862178,-0.0414817892,-0.0023763946
23:27:38:05.276,61,0.0000000000,0.0000000000,0.0663094819,0.0000000000,0.0953932032,0.1799169630,0.2492443025,0.0000000000,0.0000000000,0.0537460484,0.0000000000,0.0955357999,0.1799844503,0.2492980808,0.0110513726,0.0031307542,0.0000000000,0.0314283408,0.0381661318,0.0154851433,0.0444030948,0.0171670802,0.0000000000,0.0057724481,0.0167081915,0.0000000000,0.0000000000,0.0140448008,0.0132434415,0.0378233939,0.0350686014,0.0303457715,0.0142247118,0.0727133676,0.0498466454,0.0249873847,0.0255590957,0.0311759505,0.0275132451,0.0142603377,0.0142955426,0.0000000000,0.0000000000,0.0723860860,0.0072664204,0.0073940801,0.0132643757,0.0677243695,0.0731885731,0.0554716289,0.0533477552,0.0000000137,-0.0021441716,-0.1202450246,0.0067740818,-0.0328030661,-0.0417078063,0.0013686914,0.0404710621,-0.0416572653,-0.0016864276
23:27:38:06.275,61,0.0000000000,0.0000000000,0.0000000000,0.0008860968,0.0782035887,0.1727122366,0.2509540319,0.0000000000,0.0000000000,0.1209453717,0.0000000000,0.0781073496,0.1728003621,0.2510045469,0.0108236568,0.0045451662,0.0000000000,0.0313794836,0.0380857810,0.0152677400,0.0445708483,0.0172619447,0.0000000000,0.0052950964,0.0166219063,0.0000000000,0.0000000000,0.0138716809,0.0130776213,0.0376128368,0.0347659364,0.0298783891,0.0141404364,0.0712443814,0.0489748828,0.0244886279,0.0250784680,0.0308052935,0.0272413511,0.0139871836,0.0140115740,0.0000000000,0.0000000000,0.0730266795,0.0144112548,0.0144791258,0.0130908918,0.0653060824,0.0711673424,0.0540858880,0.0518288054,0.0000000136,-0.0159114711,-0.1179365441,0.0090587735,-0.0738383383,-0.0341739133,0.0025220294,-0.0005409705,-0.0341227539,0.0000184666
23:27:38:07.276,61,0.0000000000,0.0000000000,0.0000000000,0.0381791033,0.0874189213,0.1666194648,0.2523636818,0.0000000000,0.0000000000,0.1580810696,0.0000000000,0.0871518180,0.1667310148,0.2524108887,0.0106104398,0.0056248959,0.0000000000,0.0312610641,0.0378849171,0.0149724009,0.0444691293,0.0172634553,0.0000000000,0.0050464105,0.0166106820,0.0000000000,0.0000000000,0.0137145296,0.0129291704,0.0373184644,0.0344160013,0.0294239726,0.0140975434,0.0691262558,0.0477294140,0.0239966866,0.0245998073,0.0303783379,0.0269091967,0.0136529468,0.0136716263,0.0000000000,0.0000000000,0.0742207989,0.0310955681,0.0311159119,0.0129165631,0.0622774735,0.0685525537,0.0516064912,0.0494784713,0.0000000185,-0.0290161893,-0.1155420691,0.0110358447,-0.0964961946,-0.0382049792,0.0036826916,-0.0233053230,-0.0381540656,0.0008895437
23:27:38:08.275,61,0.0000000000,0.0000000000,0.0000000000,0.0441393964,0.0824787617,0.1644540280,0.2517076433,0.0000000000,0.0000000000,0.1639182270,0.0000000000,0.0822121799,0.1645758599,0.2517440915,0.0104422141,0.0070319325,0.0000000000,0.0312331524,0.0377724543,0.0147341304,0.0444128923,0.0170043167,0.0000000000,0.0046817092,0.0168637820,0.0000000000,0.0000000000,0.0136157796,0.0128434869,0.0371640138,0.0341980718,0.0290895347,0.0141055472,0.0680292025,0.0468847603,0.0235849842,0.0242151972,0.0300242193,0.0266422648,0.0133395419,0.0133602545,0.0000000000,0.0000000000,0.0764305368,0.0382808633,0.0382806398,0.0127710402,0.0609318502,0.0674277768,0.0503644571,0.0482679680,0.0000000388,-0.0429857858,-0.1142587587,0.0127964644,-0.1000673026,-0.0360522531,0.0036031804,-0.0269457586,-0.0360012203,0.0009703819
23:27:38:09.274,61,0.0000000000,0.0000000000,0.0000000000,0.0457217991,0.0733907074,0.1629387885,0.2449056059,0.0000000000,0.0000000000,0.1653927118,0.0000000000,0.0731621012,0.1630695164,0.2449234575,0.0103163915,0.0083807418,0.0000000000,0.0312799439,0.0377512425,0.0145564619,0.0443211831,0.0167027377,0.0000000000,0.0045075719,0.0173731409,0.0000000000,0.0000000000,0.0135837626,0.0128229754,0.0371751599,0.0341268182,0.0288488921,0.0141541362,0.0671700314,0.0461291410,0.0232420173,0.0239025950,0.0297983699,0.0264933538,0.0130630443,0.0130883297,0.0000000000,0.0000000000,0.0783162490,0.0416481420,0.0416387767,0.0126247313,0.0601318963,0.0668069869,0.0494929329,0.0474268198,0.0000000663,-0.0518207848,-0.1113836989,0.0125254849,-0.1009810045,-0.0320865065,0.0032357231,-0.0279155374,-0.0320352167,0.0008944700
23:27:38:10.273,61,0.0000000000,0.0000000000,0.0000000000,0.0597236194,0.0877809599,0.1625718176,0.2427996993,0.0000000000,0.0000000000,0.1790043563,0.0000000000,0.0874307975,0.1627130806,0.2428113222,0.0102174291,0.0094544236,0.0000000000,0.0313438885,0.0377210714,0.0143368039,0.0440091491,0.0162733234,0.0000000000,0.0044864826,0.0180817172,0.0000000000,0.0000000000,0.0136035988,0.0128549719,0.0372338258,0.0341190137,0.0286792889,0.0142289316,0.0663672090,0.0454200804,0.0229106508,0.0236001965,0.0296056159,0.0263717398,0.0127835302,0.0128177926,0.0000000000,0.0000000000,0.0793687999,0.0431351140,0.0431215987,0.0124297198,0.0595908724,0.0664139986,0.0487527102,0.0467391349,0.0000000819,-0.0613919087,-0.1085518077,0.0121383183,-0.1092676744,-0.0383778661,0.0041871518,-0.0364563204,-0.0383271500,0.0013976409
23:27:38:11.274,61,0.0000000000,0.0000000000,0.0000000000,0.1000977457,0.0547641553,0.1610306501,0.2406653315,0.0000000000,0.0000000000,0.2194790095,0.0000000000,0.0544925556,0.1612015814,0.2406720370,0.0101727350,0.0103973579,0.0000000000,0.0315026715,0.0377868786,0.0141134085,0.0436591357,0.0157649983,0.0000000000,0.0044112150,0.0187432803,0.0000000000,0.0000000000,0.0136241606,0.0128853116,0.0373651274,0.0341715813,0.0285830498,0.0143433735,0.0654492825,0.0446761549,0.0225757007,0.0233006682,0.0294824205,0.0263202302,0.0125178369,0.0125656994,0.0000000000,0.0000000000,0.0802086815,0.0440066084,0.0439915322,0.0122347530,0.0591233857,0.0661040023,0.0481920727,0.0462354198,0.0000000898,-0.0699909404,-0.1041814908,0.0122309504,-0.1340339780,-0.0239920914,0.0032067399,-0.0611287616,-0.0239400957,0.0014627955
23:27:38:12.273,61,0.0000000000,0.0000000000,0.0000000000,0.1024990082,0.0569664650,0.1619725078,0.2400304377,0.0000000000,0.0000000000,0.2221225351,0.0000000000,0.0566720590,0.1622066498,0.2400348336,0.0102102300,0.0111977868,0.0000000000,0.0317788422,0.0379877388,0.0140109276,0.0434029140,0.0153135862,0.0000000000,0.0038927307,0.0187820625,0.0000000000,0.0000000000,0.0136788683,0.0129447253,0.0377003625,0.0344215892,0.0286383647,0.0145056713,0.0648765042,0.0441121012,0.0223381612,0.0230993740,0.0294705071,0.0263642017,0.0122971637,0.0123543432,0.0000000000,0.0000000000,0.0843416825,0.0446470156,0.0446316674,0.0121085839,0.0590041094,0.0661873892,0.0477791391,0.0458614938,0.0000001039,-0.0773639381,-0.1007506326,0.0130591393,-0.1356452107,-0.0249571446,0.0033756334,-0.0625937209,-0.0249050893,0.0015582053
23:27:38:13.272,61,0.0000000000,0.0000000000,0.0000000000,0.1110598072,0.0770036429,0.1651045829,0.2503642440,0.0000000000,0.0000000000,0.2302716076,0.0000000000,0.0765357390,0.1654306352,0.2503622770,0.0102880131,0.0119209057,0.0000000000,0.0323000923,0.0384046510,0.0139774587,0.0434779339,0.0148487631,0.0000000000,0.0024556280,0.0179748684,0.0000000000,0.0000000000,0.0137721095,0.0130395256,0.0381578133,0.0348107480,0.0288115367,0.0147284130,0.0645477697,0.0436745249,0.0221799612,0.0229766816,0.0295008048,0.0264428835,0.0120771565,0.0121459030,0.0000000000,0.0000000000,0.0895234644,0.0452166907,0.0452017821,0.0120309517,0.0590791553,0.0664795414,0.0474894308,0.0456279181,0.0000000940,-0.0857993811,-0.0987728834,0.0146255232,-0.1405859590,-0.0337278992,0.0047278227,-0.0678042322,-0.0336765908,0.0022825252
23:27:38:14.272,61,0.0000000000,0.0000000000,0.0000000000,0.1378550082,0.0630854964,0.1664431989,0.2533161342,0.0000000000,0.0000000000,0.2571630776,0.0000000000,0.0626481995,0.1668150425,0.2533119917,0.0103368061,0.0126038501,0.0000000000,0.0327645876,0.0387369283,0.0138804456,0.0435707606,0.0143769141,0.0000000000,0.0016492468,0.0175398327,0.0000000000,0.0000000000,0.0138581619,0.0131293647,0.0385344885,0.0351424403,0.0289080665,0.0149316061,0.0642036572,0.0432465486,0.0220104847,0.0228403453,0.0294618364,0.0264590457,0.0118379481,0.0119190281,0.0000000000,0.0000000000,0.0915909782,0.0455109440,0.0454968065,0.0119326282,0.0589780100,0.0665653795,0.0471353531,0.0453567132,0.0000000925,-0.0910784081,-0.0962423608,0.0167378709,-0.1570328027,-0.0276760478,0.0043292865,-0.0841788724,-0.0276240725,0.0023232049
23:27:38:15.271,61,0.0000000000,0.0000000000,0.0000000000,0.1330338418,0.0591320880,0.1681020707,0.2537985146,0.0000000000,0.0000000000,0.2525333762,0.0000000000,0.0587416701,0.1685165912,0.2537942529,0.0104126213,0.0132765304,0.0000000000,0.0333064161,0.0391755030,0.0138938464,0.0438475832,0.0140603799,0.0000000000,0.0010682642,0.0171021223,0.0000000000,0.0000000000,0.0139616644,0.0132329939,0.0390247740,0.0355692841,0.0290548950,0.0151347918,0.0640821606,0.0429529138,0.0219392162,0.0227985065,0.0294879097,0.0265299119,0.0116514191,0.0117362011,0.0000000000,0.0000000000,0.0928035751,0.0449628904,0.0449521653,0.0118857333,0.0591091551,0.0668687597,0.0469813198,0.0452484339,0.0000000783,-0.0970813334,-0.0942082629,0.0192507710,-0.1542128026,-0.0259387791,0.0039851284,-0.0812386572,-0.0258866344,0.0021011487
23:27:38:16.271,61,0.0000000000,0.0000000000,0.0000000000,0.1457242966,0.0791379064,0.1723132730,0.2538440526,0.0000000000,0.0000000000,0.2646275163,0.0000000000,0.0785333961,0.1728481948,0.2538391948,0.0104275662,0.0138832051,0.0000000000,0.0337850377,0.0395670831,0.0138927195,0.0441358052,0.0138278790,0.0000000000,0.0011256286,0.0171076860,0.0000000000,0.0000000000,0.0140616884,0.0133324433,0.0394449458,0.0359441452,0.0291213691,0.0152881108,0.0639163777,0.0426693596,0.0218479726,0.0227357317,0.0294612255,0.0265460722,0.0114750918,0.0115594147,0.0000000000,0.0000000000,0.0934749320,0.0445670336,0.0445577428,0.0118000275,0.0592338443,0.0671381503,0.0467569269,0.0450718068,0.0000000444,-0.1030931324,-0.0915111825,0.0199200753,-0.1615560353,-0.0347189456,0.0055868737,-0.0889647156,-0.0346675813,0.0030813494
23:27:38:17.271,61,0.0000000000,0.0000000000,0.0000000000,0.1428154558,0.0389350466,0.1693465710,0.2345380336,0.0000000000,0.0000000000,0.2623638511,0.0000000000,0.0387024656,0.1698116958,0.2345248461,0.0103756962,0.0145321628,0.0000000000,0.0339862332,0.0396694615,0.0137856044,0.0442159511,0.0134681193,0.0000000000,0.0013833034,0.0174769871,0.0000000000,0.0000000000,0.0141030923,0.0133807445,0.0396507569,0.0361089893,0.0290161930,0.0153561635,0.0635811612,0.0423249416,0.0217182040,0.0226400215,0.0293054599,0.0264397804,0.0113023538,0.0113900537,0.0000000000,0.0000000000,0.0929640308,0.0429053791,0.0428982563,0.0116844242,0.0590395778,0.0670147985,0.0465553366,0.0448937900,0.0000000235,-0.1100271046,-0.0859381258,0.0210237838,-0.1602459103,-0.0171063244,0.0027297609,-0.0872283727,-0.0170534607,0.0014858028
23:27:38:18.270,61,0.0000000000,0.0000000000,0.0000000000,0.1475993693,0.0172483213,0.1665506065,0.2179184258,0.0000000000,0.0000000000,0.2672599852,0.0000000000,0.0172096044,0.1669629067,0.2178728729,0.0102941813,0.0150849968,0.0000000000,0.0340298526,0.0395942964,0.0136722755,0.0443671644,0.0132055152,0.0000000000,0.0017292020,0.0177242532,0.0000000000,0.0000000000,0.0141308224,0.0134114008,0.0397604555,0.0361846685,0.0289026462,0.0153877148,0.0634615868,0.0421675704,0.0216730870,0.0226299986,0.0290689636,0.0262538604,0.0111569511,0.0112411994,0.0000000000,0.0000000000,0.0926159546,0.0424248576,0.0424184464,0.0116058392,0.0588716492,0.0668715835,0.0463888943,0.0447187275,0.0000000126,-0.1170337126,-0.0806861892,0.0219163615,-0.1632551998,-0.0076102992,0.0012369326,-0.0901607648,-0.0075566927,0.0006804074
23:27:38:19.270,61,0.0000000000,0.0000000000,0.0000000000,0.1654211283,0.0081350105,0.1600754410,0.2109871060,0.0000000000,0.0000000000,0.2846834660,0.0000000000,0.0081749531,0.1604076475,0.2109038234,0.0101505686,0.0155239347,0.0000000000,0.0337579586,0.0391657241,0.0134226289,0.0441866145,0.0128964577,0.0000000000,0.0017647620,0.0176238026,0.0000000000,0.0000000000,0.0140795195,0.0133563774,0.0396538004,0.0360643193,0.0286273994,0.0153212762,0.0630926713,0.0419187434,0.0215389244,0.0225367025,0.0286297854,0.0258770473,0.0109704696,0.0110498974,0.0000000000,0.0000000000,0.0904785618,0.0418430604,0.0418334939,0.0114713293,0.0584120825,0.0663760602,0.0461150669,0.0444101691,0.0000000157,-0.1237706989,-0.0744201392,0.0218777228,-0.1739021093,-0.0036216204,0.0006266405,-0.1010493860,-0.0035677673,0.0003599090
23:27:38:20.270,61,0.0000000000,0.0000426196,0.0000000000,0.1782506704,0.0000000000,0.1549425572,0.2004745752,0.0000000000,0.0000000000,0.2969879806,0.0000000000,0.0000626399,0.1552307606,0.2003140002,0.0099648163,0.0159582142,0.0000000000,0.0333500095,0.0386175364,0.0131739695,0.0439876541,0.0126360916,0.0000000000,0.0020046157,0.0178208109,0.0000000000,0.0000000000,0.0140220048,0.0132951448,0.0395101123,0.0359017923,0.0282862745,0.0151990168,0.0627449304,0.0417297184,0.0214264579,0.0224712733,0.0281655807,0.0254761707,0.0108190980,0.0108914468,0.0000000000,0.0000000000,0.0873734877,0.0395862423,0.0395433940,0.0113135250,0.0580302328,0.0659464821,0.0459648483,0.0441990048,0.0000000192,-0.1303449869,-0.0673298910,0.0221054852,-0.1814196408,-0.0000277878,0.0000050137,-0.1088871434,0.0000261900,-0.0000028461
23:27:38:21.269,61,0.0000000000,0.0013271100,0.0000000000,0.1746585518,0.0000000000,0.1478020698,0.1942401081,0.0000000000,0.0012262635,0.2934861183,0.0000000000,0.0000000000,0.1480259895,0.1940503269,0.0097846072,0.0163906123,0.0000000000,0.0328897797,0.0380064435,0.0129174264,0.0438079908,0.0124558024,0.0000000000,0.0019090411,0.0176098309,0.0000000000,0.0000000000,0.0139354961,0.0131992800,0.0393307731,0.0356879309,0.0279324781,0.0150593137,0.0623907037,0.0415582024,0.0213109590,0.0223995522,0.0276685972,0.0250396319,0.0106713371,0.0107311253,0.0000000000,0.0000000000,0.0857634172,0.0387380011,0.0386845618,0.0111709321,0.0575230829,0.0653262138,0.0458214693,0.0439595394,0.0000000223,-0.1375102997,-0.0598005950,0.0223142467,-0.1792804152,0.0007612835,-0.0001357533,-0.1066928208,0.0008153216,-0.0000868240
